time,equity
2025-01-28 00:30:00,9999.87
2025-01-28 13:00:00,9999.87
2025-01-29 01:30:00,9999.87
2025-01-29 14:00:00,9999.87
2025-01-30 02:30:00,9999.87
2025-01-30 15:00:00,9999.87
2025-01-31 03:30:00,9999.87
2025-01-31 16:00:00,9999.87
2025-02-01 04:30:00,9999.87
2025-02-01 17:00:00,9999.87
2025-02-02 05:30:00,9999.87
2025-02-02 18:00:00,9999.87
2025-02-03 06:30:00,9999.87
2025-02-03 19:00:00,9999.87
2025-02-04 07:30:00,9999.87
2025-02-04 20:00:00,9999.87
2025-02-05 08:30:00,9999.87
2025-02-05 21:00:00,9999.87
2025-02-06 09:30:00,9999.87
2025-02-06 22:00:00,9999.87
2025-02-07 10:30:00,9999.87
2025-02-07 23:00:00,9999.87
2025-02-08 11:30:00,9999.87
2025-02-09 00:00:00,9999.87
2025-02-09 12:30:00,9999.87
2025-02-10 01:00:00,9999.87
2025-02-10 13:30:00,9999.87
2025-02-11 02:00:00,9999.87
2025-02-11 14:30:00,9999.87
2025-02-12 03:00:00,9999.87
2025-02-12 15:30:00,9999.87
2025-02-13 04:00:00,9999.87
2025-02-13 16:30:00,9999.87
2025-02-14 05:00:00,9999.87
2025-02-14 17:30:00,9999.87
2025-02-15 06:00:00,9999.87
2025-02-15 18:30:00,9999.87
2025-02-16 07:00:00,9999.87
2025-02-16 19:30:00,9999.87
2025-02-17 08:00:00,9999.87
2025-02-17 20:30:00,9999.87
2025-02-18 09:00:00,9999.87
2025-02-18 21:30:00,9999.87
2025-02-19 10:00:00,9999.87
2025-02-19 22:30:00,9999.87
2025-02-20 11:00:00,9999.87
2025-02-20 23:30:00,9999.87
2025-02-21 12:00:00,9999.87
2025-02-22 00:30:00,9999.87
2025-02-22 13:00:00,9999.87
2025-02-23 01:30:00,9999.87
2025-02-23 14:00:00,9999.87
2025-02-24 02:30:00,9999.87
2025-02-24 15:00:00,9999.87
2025-02-25 03:30:00,9999.87
2025-02-25 16:00:00,9999.87
2025-02-26 04:30:00,9999.87
2025-02-26 17:00:00,9999.87
2025-02-27 05:30:00,9999.87
2025-02-27 18:00:00,9999.87
2025-02-28 06:30:00,9999.87
2025-02-28 19:00:00,9999.87
2025-03-01 07:30:00,9999.87
2025-03-01 20:00:00,9999.87
2025-03-02 08:30:00,9999.87
2025-03-02 21:00:00,9999.87
2025-03-03 09:30:00,9999.87
2025-03-03 22:00:00,9999.87
2025-03-04 10:30:00,9999.87
2025-03-04 23:00:00,9999.87
2025-03-05 11:30:00,9999.87
2025-03-06 00:00:00,9999.87
2025-03-06 12:30:00,9999.87
2025-03-07 01:00:00,9999.87
2025-03-07 13:30:00,9999.87
2025-03-08 02:00:00,9999.87
2025-03-08 14:30:00,9999.87
2025-03-09 03:00:00,9999.87
2025-03-09 15:30:00,9999.87
2025-03-10 04:00:00,9999.87
2025-03-10 16:30:00,9999.87
2025-03-11 05:00:00,9999.87
2025-03-11 17:30:00,9999.87
2025-03-12 06:00:00,9999.87
2025-03-12 18:30:00,9999.87
2025-03-13 07:00:00,9999.87
2025-03-13 19:30:00,9999.87
2025-03-14 08:00:00,9999.87
2025-03-14 20:30:00,10007.17
2025-03-15 09:00:00,10007.17
2025-03-15 21:30:00,10007.17
2025-03-16 10:00:00,10007.17
2025-03-16 22:30:00,10007.17
2025-03-17 11:00:00,10007.17
2025-03-17 23:30:00,10007.17
2025-03-18 12:00:00,10007.17
2025-03-19 00:30:00,10007.17
2025-03-19 13:00:00,10007.17
2025-03-20 01:30:00,10007.17
2025-03-20 14:00:00,10007.17
2025-03-21 02:30:00,10007.17
2025-03-21 15:00:00,10007.17
2025-03-22 03:30:00,10007.17
2025-03-22 16:00:00,10007.17
2025-03-23 04:30:00,10007.17
2025-03-23 17:00:00,10007.17
2025-03-24 05:30:00,10007.17
2025-03-24 18:00:00,10007.17
2025-03-25 06:30:00,10007.17
2025-03-25 19:00:00,10007.17
2025-03-26 07:30:00,10007.17
2025-03-26 20:00:00,10007.17
2025-03-27 08:30:00,10007.17
2025-03-27 21:00:00,10007.17
2025-03-28 09:30:00,10007.17
2025-03-28 22:00:00,10007.17
2025-03-29 10:30:00,10007.17
2025-03-29 23:00:00,10007.17
2025-03-30 11:30:00,10007.17
2025-03-31 00:00:00,10007.17
2025-03-31 12:30:00,10007.17
2025-04-01 01:00:00,10006.56
2025-04-01 13:30:00,10000.03
2025-04-02 02:00:00,10000.03
2025-04-02 14:30:00,10000.03
2025-04-03 03:00:00,10000.03
2025-04-03 15:30:00,10000.03
2025-04-04 04:00:00,10000.03
2025-04-04 16:30:00,10000.03
2025-04-05 05:00:00,10000.03
2025-04-05 17:30:00,10000.03
2025-04-06 06:00:00,10000.03
2025-04-06 18:30:00,10000.03
2025-04-07 07:00:00,10000.03
2025-04-07 19:30:00,10000.03
2025-04-08 08:00:00,10000.03
2025-04-08 20:30:00,10000.03
2025-04-09 09:00:00,10000.03
2025-04-09 21:30:00,10000.03
2025-04-10 10:00:00,10000.03
2025-04-10 22:30:00,10000.03
2025-04-11 11:00:00,10000.03
2025-04-11 23:30:00,10000.03
2025-04-12 12:00:00,10000.03
2025-04-13 00:30:00,10000.03
2025-04-13 13:00:00,10000.03
2025-04-14 01:30:00,10000.03
2025-04-14 14:00:00,10000.03
2025-04-15 02:30:00,10000.03
2025-04-15 15:15:00,10000.03
2025-04-16 03:45:00,10000.03
2025-04-16 16:15:00,10000.03
2025-04-17 04:45:00,10000.03
2025-04-17 17:15:00,10000.03
2025-04-18 05:45:00,10000.03
2025-04-18 18:15:00,10000.03
2025-04-19 06:45:00,10000.03
2025-04-19 19:15:00,10000.03
2025-04-20 07:45:00,10000.03
2025-04-20 20:15:00,10000.03
2025-04-21 08:45:00,10000.03
2025-04-21 21:15:00,10000.03
2025-04-22 09:45:00,10000.03
2025-04-22 22:15:00,10000.03
2025-04-23 10:45:00,10000.03
2025-04-23 23:15:00,10000.03
2025-04-24 11:45:00,10000.03
2025-04-25 00:15:00,10000.03
2025-04-25 12:45:00,10000.03
2025-04-26 01:15:00,10000.03
2025-04-26 13:45:00,10000.03
2025-04-27 02:15:00,10000.03
2025-04-27 14:45:00,10000.03
2025-04-28 03:15:00,10000.03
2025-04-28 15:45:00,10000.03
2025-04-29 04:15:00,10000.03
2025-04-29 16:45:00,10000.03
2025-04-30 05:15:00,10000.03
2025-04-30 17:45:00,10000.03
2025-05-01 06:15:00,10000.03
2025-05-01 18:45:00,10000.03
2025-05-02 07:15:00,10000.03
2025-05-02 19:45:00,10000.03
2025-05-03 08:15:00,10000.03
2025-05-03 20:45:00,10000.03
2025-05-04 09:15:00,10000.03
2025-05-04 21:45:00,10000.03
2025-05-05 10:15:00,10000.03
2025-05-05 22:45:00,10000.03
2025-05-06 11:15:00,10000.03
2025-05-06 23:45:00,10000.03
2025-05-07 12:15:00,10000.03
2025-05-08 00:45:00,10000.03
2025-05-08 13:15:00,10000.03
2025-05-09 01:45:00,10000.03
2025-05-09 14:15:00,10000.03
2025-05-10 02:45:00,10000.03
2025-05-10 15:15:00,10000.03
2025-05-11 03:45:00,10000.03
2025-05-11 16:15:00,10000.03
2025-05-12 04:45:00,10000.03
2025-05-12 17:15:00,10000.03
2025-05-13 05:45:00,10000.03
2025-05-13 18:15:00,10000.03
2025-05-14 06:45:00,10000.03
2025-05-14 19:15:00,10000.03
2025-05-15 07:45:00,10000.03
2025-05-15 20:15:00,10000.03
2025-05-16 08:45:00,10000.03
2025-05-16 21:15:00,10000.03
2025-05-17 09:45:00,10000.03
2025-05-17 22:15:00,10000.03
2025-05-18 10:45:00,10000.03
2025-05-18 23:15:00,10000.03
2025-05-19 11:45:00,10000.03
2025-05-20 00:15:00,10000.03
2025-05-20 12:45:00,10000.03
2025-05-21 01:15:00,10000.03
2025-05-21 13:45:00,10000.03
2025-05-22 02:15:00,10000.03
2025-05-22 14:45:00,10000.03
2025-05-23 03:15:00,10000.03
2025-05-23 15:45:00,10000.03
2025-05-24 04:15:00,10000.03
2025-05-24 16:45:00,10000.03
2025-05-25 05:15:00,10000.03
2025-05-25 17:45:00,10000.03
2025-05-26 06:15:00,10000.03
2025-05-26 18:45:00,10000.03
2025-05-27 07:15:00,10000.03
2025-05-27 19:45:00,10000.03
2025-05-28 08:15:00,10000.03
2025-05-28 20:45:00,10000.03
2025-05-29 09:15:00,10000.03
2025-05-29 21:45:00,10000.03
2025-05-30 10:15:00,10000.03
2025-05-30 22:45:00,10000.03
2025-05-31 11:15:00,10000.03
2025-05-31 23:45:00,10000.03
2025-06-01 12:15:00,10000.03
2025-06-02 00:45:00,10000.03
2025-06-02 13:15:00,10000.03
2025-06-03 01:45:00,10000.03
2025-06-03 14:15:00,10000.03
2025-06-04 02:45:00,10000.03
2025-06-04 15:15:00,10000.03
2025-06-05 03:45:00,10000.03
2025-06-05 16:15:00,10000.03
2025-06-06 04:45:00,10000.03
2025-06-06 17:15:00,10000.03
2025-06-07 05:45:00,10000.03
2025-06-07 18:15:00,10000.03
2025-06-08 06:45:00,10000.03
2025-06-08 19:15:00,10000.03
2025-06-09 07:45:00,10000.03
2025-06-09 20:15:00,10000.03
2025-06-10 08:45:00,10000.03
2025-06-10 21:15:00,10000.03
2025-06-11 09:45:00,10000.03
2025-06-11 22:15:00,10000.03
2025-06-12 10:45:00,10000.03
2025-06-12 23:15:00,10000.03
2025-06-13 11:45:00,10000.03
2025-06-14 00:15:00,10000.03
2025-06-14 12:45:00,10000.03
2025-06-15 01:15:00,10000.03
2025-06-15 13:45:00,10000.03
2025-06-16 02:15:00,10000.03
2025-06-16 14:45:00,10000.03
2025-06-17 03:15:00,10000.03
2025-06-17 15:45:00,10000.03
2025-06-18 04:15:00,10000.03
2025-06-18 16:45:00,10000.03
2025-06-19 05:15:00,10000.03
2025-06-19 17:45:00,10003.15
2025-06-20 06:15:00,10003.15
2025-06-20 18:45:00,10003.15
2025-06-21 07:15:00,10003.15
2025-06-21 19:45:00,10003.15
2025-06-22 08:15:00,10003.15
2025-06-22 20:45:00,10003.15
2025-06-23 09:15:00,10003.15
2025-06-23 21:45:00,10003.15
2025-06-24 10:15:00,10003.15
2025-06-24 22:45:00,10003.15
2025-06-25 11:15:00,10003.15
2025-06-25 23:45:00,10003.15
2025-06-26 12:15:00,10003.15
2025-06-27 00:45:00,10003.15
2025-06-27 13:15:00,10003.15
2025-06-28 01:45:00,10003.15
2025-06-28 14:15:00,10003.15
2025-06-29 02:45:00,10003.15
2025-06-29 15:15:00,10003.15
2025-06-30 03:45:00,10003.15
2025-06-30 16:15:00,10003.15
2025-07-01 04:45:00,10003.15
2025-07-01 17:15:00,10003.15
2025-07-02 05:45:00,10003.15
2025-07-02 18:15:00,10003.15
2025-07-03 06:45:00,10003.15
2025-07-03 19:15:00,10003.15
2025-07-04 07:45:00,10003.15
2025-07-04 20:15:00,10003.15
2025-07-05 08:45:00,10003.15
2025-07-05 21:15:00,10003.15
2025-07-06 09:45:00,10003.15
2025-07-06 22:15:00,10003.15
2025-07-07 10:45:00,10003.15
2025-07-07 23:15:00,10003.15
2025-07-08 11:45:00,10003.15
2025-07-09 00:15:00,10003.15
2025-07-09 12:45:00,10003.15
2025-07-10 01:15:00,10003.15
2025-07-10 13:45:00,10003.15
2025-07-11 02:15:00,10003.15
2025-07-11 14:45:00,10003.15
2025-07-12 03:15:00,10003.15
2025-07-12 15:45:00,10003.15
2025-07-13 04:15:00,10003.15
2025-07-13 16:45:00,10003.15
2025-07-14 05:15:00,10003.15
2025-07-14 17:45:00,10003.15
2025-07-15 06:15:00,10003.15
2025-07-15 18:45:00,10003.15
2025-07-16 07:15:00,10003.15
2025-07-16 19:45:00,10003.15
2025-07-17 08:15:00,10003.15
2025-07-17 20:45:00,10003.15
2025-07-18 09:15:00,10003.15
2025-07-18 21:45:00,10003.15
2025-07-19 10:15:00,9999.55
2025-07-19 22:45:00,9999.55
2025-07-20 11:15:00,9999.55
2025-07-20 23:45:00,9999.55
2025-07-21 12:15:00,9999.55
2025-07-22 00:45:00,9999.55
2025-07-22 13:15:00,9999.55
2025-07-23 01:45:00,9999.55
2025-07-23 14:15:00,9999.55
2025-07-24 02:45:00,9999.55
2025-07-24 15:15:00,9999.55
2025-07-25 03:45:00,9999.55
2025-07-25 16:15:00,9999.55
2025-07-26 04:45:00,9999.55
2025-07-26 17:15:00,9999.55
2025-07-27 05:45:00,9999.55
2025-07-27 18:15:00,9999.55
2025-07-28 06:45:00,9999.55
2025-07-28 19:15:00,9999.55
2025-07-29 07:45:00,9999.55
2025-07-29 20:15:00,9999.55
2025-07-30 08:45:00,9999.55
2025-07-30 21:15:00,9999.55
2025-07-31 09:45:00,9999.55
2025-07-31 22:15:00,9999.55
2025-08-01 10:45:00,9999.55
2025-08-01 23:15:00,9999.55
2025-08-02 11:45:00,9999.55
2025-08-03 00:15:00,9999.55
2025-08-03 12:45:00,9999.10
2025-08-04 01:15:00,9998.95
2025-08-04 13:45:00,9998.95
2025-08-05 02:15:00,9998.95
2025-08-05 14:45:00,9998.95
2025-08-06 03:15:00,9998.95
2025-08-06 15:45:00,9998.95
2025-08-07 04:15:00,9998.95
2025-08-07 16:45:00,9998.95
2025-08-08 05:15:00,9998.95
2025-08-08 17:45:00,9998.95
2025-08-09 06:15:00,9998.95
2025-08-09 18:45:00,9998.95
2025-08-10 07:15:00,9998.95
2025-08-10 19:45:00,9998.95
2025-08-11 08:15:00,9998.95
2025-08-11 20:45:00,9998.95
2025-08-12 09:15:00,9998.95
2025-08-12 21:45:00,9998.95
2025-08-13 10:15:00,9998.95
2025-08-13 22:45:00,9998.95
2025-08-14 11:15:00,9998.95
2025-08-14 23:45:00,9998.95
2025-08-15 12:15:00,9998.95
2025-08-16 00:45:00,9998.95
2025-08-16 13:15:00,9998.95
2025-08-17 01:45:00,9998.95
2025-08-17 14:15:00,9998.95
2025-08-18 02:45:00,9998.95
2025-08-18 15:15:00,9998.95
2025-08-19 03:45:00,9998.95
2025-08-19 16:15:00,9998.95
2025-08-20 04:45:00,9998.95
2025-08-20 17:15:00,9998.95
2025-08-21 05:45:00,9998.95
2025-08-21 18:15:00,9998.95
2025-08-22 06:45:00,9998.95
2025-08-22 19:15:00,9998.95
2025-08-23 07:45:00,9998.95
2025-08-23 20:15:00,9998.95
2025-08-24 08:45:00,9998.95
2025-08-24 21:15:00,9998.95
2025-08-25 09:45:00,9998.95
2025-08-25 22:15:00,9998.95
2025-08-26 10:45:00,9998.95
2025-08-26 23:15:00,9998.95
2025-08-27 11:45:00,9998.95
2025-08-28 00:15:00,9998.95
2025-08-28 12:45:00,9998.95
2025-08-29 01:15:00,9998.95
2025-08-29 13:45:00,9998.95
2025-08-30 02:15:00,9998.95
2025-08-30 14:45:00,9998.95
2025-08-31 03:15:00,9998.95
2025-08-31 15:45:00,9998.95
2025-09-01 04:15:00,9998.95
2025-09-01 16:45:00,9998.95
2025-09-02 05:15:00,9998.95
2025-09-02 17:45:00,9998.95
2025-09-03 06:15:00,9998.95
2025-09-03 18:45:00,9998.95
2025-09-04 07:15:00,9998.95
2025-09-04 19:45:00,9998.95
2025-09-05 08:15:00,9998.95
2025-09-05 20:45:00,10000.83
2025-09-06 09:15:00,9992.53
2025-09-06 21:45:00,9992.53
2025-09-07 10:15:00,9992.53
2025-09-07 22:45:00,9992.53
2025-09-08 11:15:00,9992.53
2025-09-08 23:45:00,9992.53
2025-09-09 12:15:00,9992.53
2025-09-10 00:45:00,9992.53
2025-09-10 13:15:00,9992.53
2025-09-11 01:45:00,9992.53
2025-09-11 14:15:00,9992.53
2025-09-12 02:45:00,9992.53
2025-09-12 15:15:00,9992.53
2025-09-13 03:45:00,9992.53
2025-09-13 16:15:00,9992.53
2025-09-14 04:45:00,9992.53
2025-09-14 17:15:00,9992.53
2025-09-15 05:45:00,9992.53
2025-09-15 18:15:00,9992.53
2025-09-16 06:45:00,9992.53
2025-09-16 19:15:00,9992.53
2025-09-17 07:45:00,9992.53
2025-09-17 20:15:00,9992.53
2025-09-18 08:45:00,9992.53
2025-09-18 21:15:00,9992.53
2025-09-19 09:45:00,9992.53
2025-09-19 22:15:00,9992.53
2025-09-20 10:45:00,9989.18
2025-09-20 23:15:00,9989.18
2025-09-21 11:45:00,9989.18
2025-09-22 00:15:00,9989.18
2025-09-22 12:45:00,9989.18
2025-09-23 01:15:00,9989.18
2025-09-23 13:45:00,9989.18
2025-09-24 02:15:00,9989.18
2025-09-24 14:45:00,9989.18
2025-09-25 03:15:00,9989.18
2025-09-25 15:45:00,9989.18
2025-09-26 04:15:00,9989.18
2025-09-26 16:45:00,9989.18
2025-09-27 05:15:00,9989.18
2025-09-27 17:45:00,9989.18
2025-09-28 06:15:00,9989.18
2025-09-28 18:45:00,9989.18
2025-09-29 07:15:00,9989.18
2025-09-29 19:45:00,9989.18
2025-09-30 08:15:00,9989.18
2025-09-30 20:45:00,9989.18
2025-10-01 09:15:00,9989.18
2025-10-01 21:45:00,9989.90
2025-10-02 10:15:00,9994.48
2025-10-02 22:45:00,9994.48
2025-10-03 11:15:00,9994.48
2025-10-03 23:45:00,9994.48
2025-10-04 12:15:00,9994.48
2025-10-05 00:45:00,9994.48
2025-10-05 13:15:00,9994.48
2025-10-06 01:45:00,9994.48
2025-10-06 14:15:00,9994.48
2025-10-07 02:45:00,9994.48
2025-10-07 15:15:00,9994.48
2025-10-08 03:45:00,9994.48
2025-10-08 16:15:00,9994.48
2025-10-09 04:45:00,9994.48
2025-10-09 17:15:00,9994.48
2025-10-10 05:45:00,9994.48
2025-10-10 18:15:00,9994.48
2025-10-11 06:45:00,9994.48
2025-10-11 19:15:00,9994.48
2025-10-12 07:45:00,9994.48
2025-10-12 20:15:00,9994.48
2025-10-13 08:45:00,9994.48
2025-10-13 21:15:00,9994.48
2025-10-14 09:45:00,9994.48
2025-10-14 22:15:00,9994.48
2025-10-15 10:45:00,9994.48
2025-10-15 23:15:00,9994.48
2025-10-16 11:45:00,9994.48
2025-10-17 00:15:00,9994.48
2025-10-17 12:45:00,9994.48
2025-10-18 01:15:00,9994.48
