id,symbol,direction,entry_time,entry_price,exit_time,exit_price,pnl,pnl_percent,exit_reason,patterns
36,BTC-USDT,long,2024-11-12 05:00:00,88473.80,2024-11-12 10:00:00,87359.13,-12.87,-1.26,sl_hit,doji
37,BTC-USDT,long,2024-11-12 11:00:00,86884.10,2024-11-12 13:30:00,85292.46,-18.69,-1.83,sl_hit,harami
38,BTC-USDT,long,2024-11-12 14:00:00,86082.20,2024-11-12 18:45:00,88795.19,32.10,3.15,tp_hit,engulfing|morning_star
39,BTC-USDT,short,2024-11-12 23:00:00,88353.70,2024-11-13 04:30:00,86613.76,20.12,1.97,tp_hit,engulfing
40,BTC-USDT,short,2024-11-13 02:00:00,88005.80,2024-11-13 04:45:00,86440.51,18.17,1.78,tp_hit,hammer|engulfing|evening_star
41,BTC-USDT,short,2024-11-13 05:00:00,87212.10,2024-11-13 13:15:00,88366.84,-13.58,-1.32,sl_hit,engulfing
42,BTC-USDT,long,2024-11-13 17:00:00,92713.00,2024-11-13 19:15:00,90752.44,-21.66,-2.11,sl_hit,doji
43,BTC-USDT,long,2024-11-14 11:00:00,90895.30,2024-11-14 14:30:00,89858.50,-11.66,-1.14,sl_hit,three_white_soldiers
44,BTC-USDT,short,2024-11-14 14:00:00,90955.20,2024-11-14 14:30:00,89572.05,15.54,1.52,tp_hit,three_black_crows
45,BTC-USDT,short,2024-11-14 20:00:00,88174.70,2024-11-15 09:15:00,89235.69,-12.30,-1.20,sl_hit,engulfing
46,BTC-USDT,long,2024-11-14 23:00:00,86981.90,2024-11-15 09:15:00,89064.91,24.48,2.39,tp_hit,hammer
47,BTC-USDT,long,2024-11-15 02:00:00,88096.20,2024-11-15 11:45:00,89754.06,19.24,1.88,tp_hit,three_white_soldiers
48,BTC-USDT,long,2024-11-15 11:00:00,89282.10,2024-11-15 12:00:00,90488.04,13.83,1.35,tp_hit,three_white_soldiers
49,BTC-USDT,long,2024-11-16 05:00:00,91420.00,2024-11-16 12:00:00,90904.04,-5.80,-0.56,sl_hit,morning_star
50,BTC-USDT,long,2024-11-16 08:00:00,91060.80,2024-11-16 12:00:00,90626.07,-4.90,-0.48,sl_hit,engulfing|morning_star
51,BTC-USDT,long,2024-11-16 14:00:00,90834.60,2024-11-16 15:30:00,90281.56,-6.25,-0.61,sl_hit,engulfing
52,BTC-USDT,long,2024-11-16 17:00:00,90799.50,2024-11-17 01:30:00,90162.66,-7.19,-0.70,sl_hit,morning_star
53,BTC-USDT,long,2024-11-16 23:00:00,90561.90,2024-11-17 01:30:00,90112.40,-5.09,-0.50,sl_hit,harami
54,BTC-USDT,long,2024-11-17 02:00:00,89469.00,2024-11-17 04:00:00,90397.82,10.63,1.04,tp_hit,hammer
56,BTC-USDT,long,2024-11-17 08:00:00,90711.50,2024-11-17 09:00:00,91452.82,8.38,0.82,tp_hit,engulfing
55,BTC-USDT,long,2024-11-17 05:00:00,90778.60,2024-11-17 14:30:00,90004.81,-8.74,-0.85,sl_hit,harami
57,BTC-USDT,long,2024-11-17 17:00:00,90321.40,2024-11-17 19:15:00,89744.11,-6.55,-0.64,sl_hit,hammer
58,BTC-USDT,long,2024-11-18 05:00:00,90549.80,2024-11-18 06:15:00,91150.64,6.80,0.66,tp_hit,harami
59,BTC-USDT,long,2024-11-18 08:00:00,92082.50,2024-11-18 11:00:00,91361.41,-8.03,-0.78,sl_hit,harami
60,BTC-USDT,short,2024-11-18 11:00:00,91158.30,2024-11-18 11:45:00,90175.78,11.04,1.08,tp_hit,engulfing
61,BTC-USDT,long,2024-11-18 17:00:00,91458.70,2024-11-18 19:00:00,90018.63,-16.14,-1.57,sl_hit,harami
63,BTC-USDT,short,2024-11-18 23:00:00,90973.30,2024-11-19 06:45:00,91971.09,-11.23,-1.10,sl_hit,three_black_crows
62,BTC-USDT,long,2024-11-18 20:00:00,90639.60,2024-11-19 12:15:00,92366.91,19.51,1.91,tp_hit,morning_star
