timestamp,balance,equity,drawdown
2025-02-03 01:45:00,9973.988351362193,9973.988351362193,0.29281023665107175
2025-02-03 15:30:00,9964.294546956533,9964.294546956533,0.38971650537274916
2025-02-07 20:45:00,9957.166885158264,9957.166885158264,0.46096975958293274
2025-02-10 08:15:00,9953.498827100653,9953.498827100653,0.4976383166264332
2025-02-11 18:15:00,9949.387554105277,9949.387554105277,0.5387375702327358
2025-02-12 21:15:00,9945.28781158625,9945.28781158625,0.5797215568713086
2025-02-13 05:15:00,9942.881620727665,9942.881620727665,0.6037755782007957
2025-02-14 17:45:00,9937.650891254347,9937.650891254347,0.6560657271185706
2025-02-17 05:00:00,9933.064275788029,9933.064275788029,0.7019168473085428
2025-02-20 18:00:00,9928.024188762169,9928.024188762169,0.7523011966588787
2025-02-21 19:45:00,9921.25350557679,9921.25350557679,0.8199858348808524
2025-02-24 23:30:00,9929.674307187164,9929.674307187164,0.7358054213344011
2025-02-25 20:30:00,9934.92791304654,9934.92791304654,0.6832865835425863
2025-02-26 07:00:00,9933.351832129896,9933.351832129896,0.6990422264712007
2025-02-26 09:30:00,9931.848419513371,9931.848419513371,0.714071424598143
2025-02-26 12:00:00,9930.281108884621,9930.281108884621,0.72973939339596
2025-02-26 14:15:00,9933.816362154424,9933.816362154424,0.6943984489095298
2025-02-26 14:30:00,9937.177383610479,9937.177383610479,0.6607992514458898
2025-02-26 15:15:00,9935.387937924583,9935.387937924583,0.6786878426783478
2025-02-26 20:15:00,9945.41187450483,9945.41187450483,0.5784813343515085
2025-02-28 09:30:00,9954.549258066978,9954.549258066978,0.4871374501723099
2025-02-28 14:15:00,9958.872418757715,9958.872418757715,0.4439200141593689
2025-03-02 17:45:00,9982.029769259052,9982.029769259052,0.21242241665738174
2025-03-03 20:00:00,9966.839300855034,9966.839300855034,0.3642773078400797
2025-03-04 17:15:00,9964.880660118397,9964.880660118397,0.38385729497525695
2025-03-04 17:30:00,9963.066192088214,9963.066192088214,0.40199602762980985
2025-03-04 20:15:00,9968.673449029624,9968.673449029624,0.3459418382510277
2025-03-05 15:15:00,9969.171711367775,9969.171711367775,0.3409608481243271
2025-03-06 01:45:00,9974.928602373418,9974.928602373418,0.283410808588918
2025-03-06 14:00:00,9970.001182743163,9970.001182743163,0.3326688532958249
2025-03-07 01:45:00,9972.669022834389,9972.669022834389,0.3059991973003059
2025-03-07 13:30:00,9968.210716281434,9968.210716281434,0.35056764894061276
2025-03-07 16:00:00,9966.257963580932,9966.257963580932,0.3700887750148345
2025-03-07 19:00:00,9961.831904324723,9961.831904324723,0.4143348593911454
2025-03-07 19:45:00,9959.624607138558,9959.624607138558,0.43640059595028546
2025-03-09 22:30:00,9973.644473733904,9973.644473733904,0.29624788573700817
2025-03-10 19:30:00,9975.409492154695,9975.409492154695,0.2786034870854366
2025-03-11 01:45:00,9976.766229908699,9976.766229908699,0.26504055679796606
2025-03-12 06:45:00,9978.846554000098,9978.846554000098,0.24424413498120295
2025-03-12 15:15:00,9974.304668375928,9974.304668375928,0.28964810336970975
2025-03-12 22:45:00,9975.769497035611,9975.769497035611,0.2750046183367691
2025-03-13 13:45:00,9971.77870762608,9971.77870762608,0.31489943101794177
2025-03-14 13:30:00,9967.266447943914,9967.266447943914,0.36000723709731786
2025-03-16 22:45:00,9963.852164300799,9963.852164300799,0.3941388818433677
2025-03-17 18:45:00,9958.711230434243,9958.711230434243,0.44553136903466695
2025-03-18 06:15:00,9954.264442318892,9954.264442318892,0.48998467405523105
2025-03-19 13:15:00,9951.151202374205,9951.151202374205,0.5211068686085608
2025-03-20 10:15:00,9951.6017544244,9951.6017544244,0.5166028249717994
2025-03-25 03:45:00,9953.258740314257,9953.258740314257,0.5000383975095846
2025-03-28 07:45:00,9948.018689038017,9948.018689038017,0.5524217339006234
2025-03-31 14:30:00,9951.871581603104,9951.871581603104,0.5139054376516529
2025-04-02 20:30:00,9957.432233900054,9957.432233900054,0.4583171419520406
2025-04-04 08:15:00,9953.665152788908,9953.665152788908,0.4959756049430898
2025-04-04 10:30:00,9949.719511486184,9949.719511486184,0.5354190845472196
2025-04-04 15:00:00,9947.438558579315,9947.438558579315,0.5582211368772081
2025-04-04 17:00:00,9945.31704640133,9945.31704640133,0.5794293045493526
2025-04-05 13:30:00,9941.021465506596,9941.021465506596,0.6223710330061061
2025-04-07 06:15:00,9956.107813145354,9956.107813145354,0.4715570081784042
2025-04-07 14:15:00,9942.116521351536,9942.116521351536,0.6114240640417778
2025-04-07 16:45:00,9939.417576305306,9939.417576305306,0.6384046676283585
2025-04-08 17:30:00,9934.807132989561,9934.807132989561,0.684493988207261
2025-04-09 17:15:00,9928.64241466447,9928.64241466447,0.7461209641194151
2025-04-13 20:45:00,9931.299158398888,9931.299158398888,0.7195622353192095
2025-04-14 02:30:00,9926.179452959028,9926.179452959028,0.7707425078282347
2025-04-16 00:15:00,9921.368366413677,9921.368366413677,0.8188376030144733
2025-04-16 14:15:00,9919.131805322584,9919.131805322584,0.8411958826986945
2025-04-16 17:45:00,9916.678543924007,9916.678543924007,0.8657204551355232
2025-04-21 00:30:00,9909.625281203264,9909.625281203264,0.9362299624432832
2025-04-24 07:45:00,9920.610962435221,9920.610962435221,0.8264091601034785
2025-04-25 14:45:00,9914.133210286287,9914.133210286287,0.8911654481600513
2025-05-08 20:45:00,9928.613984193034,9928.613984193034,0.7464051756414838
2025-05-19 03:15:00,9930.009612303571,9930.009612303571,0.7324534692674406
2025-05-19 15:30:00,9926.095159266679,9926.095159266679,0.7715851684453144
2025-05-21 17:45:00,9927.702274570198,9927.702274570198,0.7555192833756095
2025-05-23 12:00:00,9927.367080058397,9927.367080058397,0.7588701297590645
2025-06-01 22:00:00,9932.952838648036,9932.952838648036,0.7030308534285131
2025-06-05 18:15:00,9927.53744391294,9927.53744391294,0.7571670496495571
2025-06-07 20:15:00,9919.288908847342,9919.288908847342,0.8396253624209766
2025-06-12 04:15:00,9922.767865283064,9922.767865283064,0.8048472017398948
2025-06-13 15:15:00,9926.398856774269,9926.398856774269,0.7685491888598946
2025-06-13 23:45:00,9924.116370950165,9924.116370950165,0.7913665653374787
2025-06-16 04:30:00,9921.75234389027,9921.75234389027,0.8149990868888479
2025-06-17 16:00:00,9917.322033435657,9917.322033435657,0.859287669314179
2025-06-22 16:15:00,9927.950171956021,9927.950171956021,0.7530411221005618
2025-06-23 22:15:00,9914.906702983313,9914.906702983313,0.8834330566225765
2025-07-01 14:45:00,9915.396703277618,9915.396703277618,0.8785346598521722
2025-07-02 05:15:00,9913.926826273926,9913.926826273926,0.8932286117772206
2025-07-04 14:15:00,9914.496544225423,9914.496544225423,0.8875332997415124
2025-07-09 13:15:00,9910.2271904312,9910.2271904312,0.9302128431630113
2025-07-10 21:15:00,9923.341281926223,9923.341281926223,0.7991149149115124
2025-07-14 15:45:00,9929.28995752604,9929.28995752604,0.7396476580853566
2025-07-15 04:00:00,9933.720651097268,9933.720651097268,0.6953552457496849
2025-07-17 21:15:00,9927.514672742953,9927.514672742953,0.7573946867077703
2025-07-18 14:15:00,9925.640490160737,9925.640490160737,0.7761303691442427
2025-07-20 16:00:00,9923.447274262831,9923.447274262831,0.7980553389778566
2025-07-22 22:30:00,9920.492135288312,9920.492135288312,0.8275970420688995
2025-07-25 02:45:00,9914.683730465982,9914.683730465982,0.8856620509139631
2025-08-11 02:00:00,9905.151561373814,9905.151561373814,0.9809524963253361
2025-08-18 01:45:00,9895.895108860674,9895.895108860674,1.0734866797181857
2025-08-22 14:15:00,9895.948510802025,9895.948510802025,1.0729528353509665
2025-08-24 19:30:00,9892.224665200987,9892.224665200987,1.1101790849626796
2025-09-01 09:30:00,9896.75605785151,9896.75605785151,1.0648800119157207
2025-09-04 14:15:00,9898.396602661547,9898.396602661547,1.0484799413594557
2025-09-04 23:00:00,9894.101879767693,9894.101879767693,1.0914130926198533
2025-09-06 16:00:00,9891.797607284938,9891.797607284938,1.1144482642694364
2025-09-08 09:15:00,9887.771379330827,9887.771379330827,1.1546973462323438
2025-09-18 03:15:00,9897.276588233042,9897.276588233042,1.0596764143476534
2025-09-22 00:30:00,9892.410937180635,9892.410937180635,1.108316975747379
2025-09-25 17:30:00,9900.642433458997,9900.642433458997,1.0260289949968442
2025-09-29 13:45:00,9892.94303710104,9892.94303710104,1.102997720714397
2025-10-02 19:15:00,9905.057084219583,9905.057084219583,0.9818969581808494
2025-10-07 14:15:00,9908.204362632183,9908.204362632183,0.9504344905231311
2025-10-10 21:15:00,9937.537914280232,9937.537914280232,0.6571951265323366
2025-10-12 17:00:00,9933.856901198886,9933.856901198886,0.6939931913479083
2025-10-14 09:45:00,9929.075497668222,9929.075497668222,0.74179155368527
2025-10-14 16:00:00,9925.167433795967,9925.167433795967,0.780859382159827
2025-10-15 13:45:00,9921.59579502323,9921.59579502323,0.8165640624075026
2025-10-17 08:15:00,9932.495135011613,9932.495135011613,0.7076063894853534
